mileage,make,model,fuel,gear,offerType,price,hp,year,encoded_make,encoded_model,encoded_fuel,encoded_gear,encoded_offerType,encoded_year
54210,Renault,Clio,Gasoline,Automatic,Used,8990,120.0,2014,61,241,7,0,4,3
123559,Peugeot,2008,Diesel,Automatic,Used,8995,92.0,2014,56,13,2,0,4,3
81430,Citroen,C4,Gasoline,Automatic,Used,8999,82.0,2014,16,184,7,0,4,3
73000,SEAT,Leon,Gasoline,Manual,Used,9000,110.0,2014,63,475,7,1,4,3
56700,Chevrolet,Trax,Gasoline,Manual,Used,9000,140.0,2014,14,747,7,1,4,3
68220,Skoda,Citigo,Gasoline,Manual,Used,8900,75.0,2015,64,238,7,1,4,4
62665,Opel,Corsa,Gasoline,Automatic,Used,8950,90.0,2015,54,274,7,0,4,4
172000,Volkswagen,Passat Variant,Diesel,Manual,Used,8990,120.0,2015,72,560,2,1,4,4
53000,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,8990,86.0,2015,64,615,7,1,4,4
175488,Ford,Mondeo,Diesel,Manual,Used,8990,120.0,2015,29,520,2,1,4,4
102690,Dacia,Duster,Gasoline,Manual,Used,8990,125.0,2015,22,296,7,1,4,4
49249,Renault,Megane,Gasoline,Manual,Used,8990,132.0,2015,61,508,7,1,4,4
30100,Kia,Rio,Gasoline,Manual,Used,8990,86.0,2015,37,618,7,1,4,4
69120,Kia,Rio,Diesel,Manual,Used,8990,90.0,2015,37,618,2,1,4,4
53000,Skoda,Fabia,-/- (Fuel),Manual,Used,8990,110.0,2015,64,333,0,1,4,4
285000,Skoda,Octavia,Diesel,Automatic,Used,9000,184.0,2015,64,540,2,0,4,4
98540,Fiat,Scudo,Diesel,Manual,Used,9200,128.0,2015,28,680,2,1,4,4
87200,Renault,Scenic,Gasoline,Manual,Used,9250,132.0,2015,61,678,7,1,4,4
20000,smart,forFour,Gasoline,Automatic,Demonstration,9299,71.0,2015,75,827,7,0,0,4
57596,Nissan,Pulsar,Gasoline,Manual,Used,9440,116.0,2015,53,578,7,1,4,4
51833,Ford,Focus,Diesel,Manual,Used,9440,95.0,2015,29,338,2,1,4,4
43693,Peugeot,208,Gasoline,Manual,Used,9450,110.0,2015,56,16,7,1,4,4
109750,Dacia,Duster,Gasoline,Manual,Used,9450,105.0,2015,22,296,7,1,4,4
88900,Volkswagen,Caddy,Gasoline,Manual,Used,9450,86.0,2015,72,219,7,1,4,4
33000,Renault,ZOE,Electric,Automatic,Used,8495,58.0,2016,61,817,3,0,4,5
36300,Renault,Clio,Gasoline,Manual,Used,8499,90.0,2016,61,241,7,1,4,5
36300,Renault,Clio,Gasoline,Manual,Used,8499,90.0,2016,61,241,7,1,4,5
36210,Renault,Clio,Gasoline,Manual,Used,8499,73.0,2016,61,241,7,1,4,5
101850,Opel,Meriva,Diesel,Manual,Used,8690,95.0,2016,54,509,2,1,4,5
13832,Citroen,C3,Gasoline,Manual,Used,8690,82.0,2016,16,180,7,1,4,5
49950,SEAT,Ibiza,Gasoline,Manual,Used,8690,90.0,2016,63,430,7,1,4,5
98700,Opel,Astra,Diesel,Manual,Used,8770,110.0,2016,54,132,2,1,4,5
190543,Mercedes-Benz,Citan,Diesel,Manual,Used,8799,90.0,2016,49,237,2,1,4,5
80000,SEAT,Leon,Diesel,Manual,Used,8800,110.0,2016,63,475,2,1,4,5
109859,Ford,Fiesta,Gasoline,Manual,Used,8840,125.0,2016,29,334,7,1,4,5
82000,Skoda,Fabia,Gasoline,Manual,Used,8850,110.0,2016,64,333,7,1,4,5
68300,Renault,Megane,Diesel,Manual,Used,8850,110.0,2016,61,508,2,1,4,5
57644,Skoda,Fabia,Gasoline,Manual,Used,8850,90.0,2016,64,333,7,1,4,5
110412,Opel,Astra,Diesel,Manual,Used,8880,95.0,2016,54,132,2,1,4,5
34955,Nissan,Micra,Gasoline,Manual,Used,8880,80.0,2016,53,510,7,1,4,5
149889,Opel,Insignia,Diesel,Automatic,Used,8890,136.0,2016,54,434,2,0,4,5
138965,Volkswagen,Golf,Diesel,Manual,Used,8890,110.0,2016,72,396,2,1,4,5
69934,Skoda,Fabia,Diesel,Manual,Used,8890,90.0,2016,64,333,2,1,4,5
113000,Volkswagen,Golf Variant,Diesel,Manual,Used,8900,110.0,2016,72,402,2,1,4,5
3070,Hyundai,i10,Gasoline,Manual,Used,7950,67.0,2017,31,829,7,1,4,6
60300,Peugeot,208,Gasoline,Manual,Used,7950,82.0,2017,56,16,7,1,4,6
79883,Ford,Fiesta,Gasoline,Manual,Used,7985,101.0,2017,29,334,7,1,4,6
36955,Nissan,Micra,Gasoline,Manual,Used,7990,80.0,2017,53,510,7,1,4,6
24162,Hyundai,i10,Gasoline,Manual,Used,7990,67.0,2017,31,829,7,1,4,6
78588,Skoda,Fabia,Gasoline,Manual,Used,7990,60.0,2017,64,333,7,1,4,6
63200,Renault,Clio,Gasoline,Manual,Used,7990,90.0,2017,61,241,7,1,4,6
68753,Nissan,Micra,Gasoline,Manual,Used,7990,80.0,2017,53,510,7,1,4,6
29731,Toyota,Aygo,Gasoline,Manual,Used,7990,69.0,2017,70,143,7,1,4,6
29712,Renault,Twingo,Gasoline,Manual,Used,7990,69.0,2017,61,750,7,1,4,6
45401,Skoda,Citigo,Gasoline,Manual,Used,7990,75.0,2017,64,238,7,1,4,6
42341,Ford,Ka/Ka+,Gasoline,Manual,Used,7990,69.0,2017,29,448,7,1,4,6
68360,Toyota,Aygo,Gasoline,Manual,Used,7990,69.0,2017,70,143,7,1,4,6
28864,Renault,Clio,Gasoline,Manual,Used,7995,73.0,2017,61,241,7,1,4,6
52753,Lada,Vesta,Gasoline,Manual,Used,8000,106.0,2017,38,772,7,1,4,6
42000,Mitsubishi,Space Star,Gasoline,Manual,Used,8000,80.0,2017,51,688,7,1,4,6
46073,Ford,Fiesta,Gasoline,Manual,Used,8090,71.0,2017,29,334,7,1,4,6
16000,Toyota,Aygo,Gasoline,Manual,Used,8100,69.0,2017,70,143,7,1,4,6
27547,Fiat,500,Gasoline,Manual,Used,8190,69.0,2017,28,54,7,1,4,6
28323,Fiat,500,Gasoline,Manual,Used,8190,69.0,2017,28,54,7,1,4,6
6761,Volkswagen,Caddy,Gasoline,Manual,Used,19490,125.0,2018,72,219,7,1,4,7
44626,Skoda,Octavia,Gasoline,Manual,Used,19940,179.0,2018,64,540,7,1,4,7
35000,Honda,Civic,Gasoline,Manual,Used,19950,182.0,2018,30,240,7,1,4,7
23100,Mitsubishi,Eclipse Cross,Gasoline,Manual,Used,21490,163.0,2018,51,316,7,1,4,7
29658,Opel,Grandland X,Diesel,Automatic,Used,21680,120.0,2018,54,418,2,0,4,7
86886,Volkswagen,Passat Variant,Diesel,Automatic,Used,24869,239.0,2018,72,560,2,0,4,7
47000,Jaguar,XF,Gasoline,Automatic,Used,24950,200.0,2018,35,804,7,0,4,7
37076,Skoda,Octavia,Gasoline,Automatic,Used,27890,245.0,2018,64,540,7,0,4,7
51136,Volkswagen,Touareg,Diesel,Automatic,Used,28780,204.0,2018,72,732,2,0,4,7
32900,Volkswagen,Passat Alltrack,Diesel,Automatic,Used,29990,190.0,2018,72,558,2,0,4,7
26890,Audi,A7,Diesel,Automatic,Used,41830,326.0,2018,7,109,2,0,4,7
62302,Dacia,Sandero,Gasoline,Manual,Used,4700,73.0,2018,22,675,7,1,4,7
3500,Others,different,Electric,Manual,Used,5500,38.0,2018,55,823,3,1,4,7
84000,Fiat,Punto,Gasoline,Manual,Used,5990,69.0,2018,28,580,7,1,4,7
17896,Mitsubishi,Space Star,Gasoline,Manual,Used,6490,71.0,2018,51,688,7,1,4,7
78000,Volkswagen,up!,Gasoline,Manual,Used,6490,60.0,2018,72,840,7,1,4,7
191533,Opel,Combo,Diesel,Manual,Used,6722,105.0,2018,54,244,2,1,4,7
84800,Skoda,Citigo,Gasoline,Manual,Used,6850,60.0,2018,64,238,7,1,4,7
62608,Volkswagen,up!,Gasoline,Manual,Used,6930,60.0,2018,72,840,7,1,4,7
8100,Mercedes-Benz,E 300,Electric/Diesel,Automatic,Demonstration,45890,194.0,2019,49,300,4,0,0,8
50307,Audi,Q5,Diesel,Automatic,Used,45950,231.0,2019,7,586,2,0,4,8
26493,Mercedes-Benz,E 450,Gasoline,Automatic,Used,46777,367.0,2019,49,304,7,0,4,8
70500,Lexus,RX 450h,Electric/Gasoline,Automatic,Used,47490,313.0,2019,42,612,5,0,4,8
14584,Audi,A6,Gasoline,Automatic,Used,48860,245.0,2019,7,107,7,0,4,8
60548,Mercedes-Benz,E 400,Diesel,Automatic,Used,48977,340.0,2019,49,302,2,0,4,8
7441,Volvo,XC60,Diesel,Automatic,Demonstration,49990,190.0,2019,73,798,2,0,0,8
34444,Audi,RS3,Gasoline,Automatic,Used,51980,400.0,2019,7,607,7,0,4,8
24350,Volkswagen,Touareg,Diesel,Automatic,Used,56450,286.0,2019,72,732,2,0,4,8
15690,Volkswagen,Touareg,Diesel,Automatic,Employee's car,61950,286.0,2019,72,732,2,0,1,8
2300,Volvo,XC60,Electric/Gasoline,Automatic,Demonstration,64800,392.0,2019,73,798,5,0,0,8
12100,Mercedes-Benz,CLS 350,Diesel,Automatic,Used,66890,286.0,2019,49,206,2,0,4,8
28744,Volkswagen,T6 California,Diesel,Automatic,Used,74990,199.0,2019,72,710,2,0,4,8
14500,Volkswagen,T6 California,Diesel,Automatic,Used,77905,199.0,2019,72,710,2,0,4,8
8770,Jaguar,F-Pace,Gasoline,Automatic,Used,79980,551.0,2019,35,328,7,0,4,8
23864,Ford,Fiesta,Gasoline,Manual,Employee's car,12970,95.0,2020,29,334,7,1,1,9
25885,Ford,Fiesta,Gasoline,Manual,Employee's car,12980,95.0,2020,29,334,7,1,1,9
5,Renault,Clio,Gasoline,Manual,Pre-registered,12995,101.0,2020,61,241,7,1,3,9
19990,Ford,Fiesta,Gasoline,Manual,Employee's car,13330,95.0,2020,29,334,7,1,1,9
2438,SEAT,Ibiza,Gasoline,Manual,Demonstration,13950,80.0,2020,63,430,7,1,0,9
50,SEAT,Arona,Gasoline,Manual,Pre-registered,14490,95.0,2020,63,129,7,1,3,9
18805,Ford,EcoSport,Gasoline,Manual,Employee's car,14990,101.0,2020,29,317,7,1,1,9
9990,Ford,EcoSport,Gasoline,Manual,Employee's car,15490,101.0,2020,29,317,7,1,1,9
18365,Ford,EcoSport,Gasoline,Manual,Employee's car,15790,101.0,2020,29,317,7,1,1,9
23560,Ford,Fiesta,Gasoline,Manual,Employee's car,15880,125.0,2020,29,334,7,1,1,9
9990,Ford,Fiesta,Electric/Gasoline,Manual,Employee's car,15970,125.0,2020,29,334,5,1,1,9
6315,Ford,Fiesta,Electric/Gasoline,Manual,Employee's car,16450,125.0,2020,29,334,5,1,1,9
4246,Mazda,2,Gasoline,Manual,Demonstration,16880,90.0,2020,47,12,7,1,0,9
11570,Ford,Focus,Diesel,Manual,Employee's car,19390,150.0,2020,29,338,2,1,1,9
7360,Ford,Focus,Diesel,Manual,Employee's car,19790,150.0,2020,29,338,2,1,1,9
5050,Ford,Focus,Diesel,Manual,Employee's car,19970,150.0,2020,29,338,2,1,1,9
8125,Ford,Focus,Diesel,Manual,Employee's car,19990,150.0,2020,29,338,2,1,1,9
50,Ford,Puma,Gasoline,Manual,Pre-registered,19990,125.0,2020,29,579,7,1,3,9
5050,Ford,Focus,Diesel,Manual,Employee's car,20385,150.0,2020,29,338,2,1,1,9
135000,smart,forTwo,Diesel,Automatic,Used,3940,54.0,2011,75,828,2,0,4,0
234730,Opel,Astra,Diesel,Automatic,Used,3949,160.0,2011,54,132,2,0,4,0
42571,Hyundai,i10,Gasoline,Manual,Used,3950,69.0,2011,31,829,7,1,4,0
368777,Volkswagen,Caddy,CNG,Manual,Used,3950,109.0,2011,72,219,1,1,4,0
130274,Ford,C-Max,Gasoline,Manual,Used,3950,150.0,2011,29,176,7,1,4,0
107517,Hyundai,i10,Gasoline,Manual,Used,3950,67.0,2011,31,829,7,1,4,0
199726,Skoda,Roomster,Diesel,Manual,Used,3980,90.0,2011,64,629,2,1,4,0
178304,Ford,Focus,Diesel,Manual,Used,3990,109.0,2011,29,338,2,1,4,0
213990,Hyundai,i30,Diesel,Manual,Used,3990,90.0,2011,31,832,2,1,4,0
103000,Hyundai,i10,Gasoline,Manual,Used,3990,69.0,2011,31,829,7,1,4,0
416000,Opel,Insignia,Diesel,Manual,Used,3990,160.0,2011,54,434,2,1,4,0
104500,Nissan,Note,Gasoline,Manual,Used,3990,88.0,2011,53,538,7,1,4,0
169500,Renault,Megane,Diesel,Manual,Used,3990,106.0,2011,61,508,2,1,4,0
43000,Hyundai,i10,Gasoline,Manual,Used,3990,69.0,2011,31,829,7,1,4,0
51174,Fiat,Panda,Gasoline,Manual,Used,3990,69.0,2011,28,555,7,1,4,0
199000,Opel,Astra,Diesel,Manual,Used,3999,110.0,2011,54,132,2,1,4,0
110000,smart,forTwo,Gasoline,Automatic,Used,3999,61.0,2011,75,828,7,0,4,0
99121,Peugeot,206,Gasoline,Manual,Used,3999,60.0,2011,56,14,7,1,4,0
202000,Ford,Focus,Diesel,Manual,Used,3999,95.0,2011,29,338,2,1,4,0
93000,smart,forTwo,Gasoline,Automatic,Used,4795,71.0,2012,75,828,7,0,4,1
131663,Ford,Fiesta,Gasoline,Manual,Used,4799,60.0,2012,29,334,7,1,4,1
137500,Volkswagen,up!,Gasoline,Manual,Used,4800,75.0,2012,72,840,7,1,4,1
122600,Peugeot,207,Gasoline,Manual,Used,4800,120.0,2012,56,15,7,1,4,1
81698,Volkswagen,up!,Gasoline,Manual,Used,4804,60.0,2012,72,840,7,1,4,1
87000,Opel,Corsa,Gasoline,Manual,Used,4850,69.0,2012,54,274,7,1,4,1
89000,Kia,Picanto,Gasoline,Manual,Used,4870,69.0,2012,37,563,7,1,4,1
26147,Renault,Twingo,Gasoline,Manual,Used,4890,75.0,2012,61,750,7,1,4,1
81500,Toyota,Aygo,Gasoline,Manual,Used,4899,68.0,2012,70,143,7,1,4,1
119600,Ford,Fiesta,Gasoline,Manual,Used,4900,82.0,2012,29,334,7,1,4,1
153289,Hyundai,i30,LPG,Manual,Used,4900,109.0,2012,31,832,9,1,4,1
322418,Skoda,Octavia,Diesel,Automatic,Used,4900,140.0,2012,64,540,2,0,4,1
52000,Ford,Fiesta,Gasoline,Automatic,Used,4900,97.0,2012,29,334,7,0,4,1
56000,Ford,Ka/Ka+,Gasoline,Manual,Used,4900,69.0,2012,29,448,7,1,4,1
276000,Audi,A3,Diesel,Manual,Used,4900,140.0,2012,7,103,2,1,4,1
215000,Ford,Focus,Diesel,Manual,Used,4900,116.0,2012,29,338,2,1,4,1
159999,Fiat,Doblo,Diesel,Manual,Used,4900,90.0,2012,28,291,2,1,4,1
81000,Toyota,Aygo,Gasoline,Manual,Used,4900,68.0,2012,70,143,7,1,4,1
120185,SEAT,Ibiza,Diesel,Manual,Used,4948,105.0,2012,63,430,2,1,4,1
116000,SEAT,Ibiza,Gasoline,Manual,Used,4950,86.0,2012,63,430,7,1,4,1
99000,Ford,Ka/Ka+,Gasoline,Manual,Used,4999,69.0,2013,29,448,7,1,4,2
175000,Kia,Ceed SW / cee'd SW,Diesel,Manual,Used,4999,128.0,2013,37,231,2,1,4,2
74415,Fiat,Grande Punto,Gasoline,Manual,Used,4999,69.0,2013,28,417,7,1,4,2
42000,Hyundai,i20,Gasoline,Manual,Used,4999,86.0,2013,31,830,7,1,4,2
85571,Kia,Rio,Gasoline,Manual,Used,5000,86.0,2013,37,618,7,1,4,2
473000,Mercedes-Benz,E 200,Diesel,Automatic,Used,5000,136.0,2013,49,297,2,0,4,2
68900,Ford,Ka/Ka+,Gasoline,Manual,Used,5100,69.0,2013,29,448,7,1,4,2
73350,Skoda,Citigo,Gasoline,Manual,Used,5180,60.0,2013,64,238,7,1,4,2
124000,Ford,Fiesta,Diesel,Manual,Used,5200,75.0,2013,29,334,2,1,4,2
162300,Opel,Adam,Gasoline,Manual,Used,5200,69.0,2013,54,116,7,1,4,2
38220,Toyota,Aygo,Gasoline,Manual,Used,5200,68.0,2013,70,143,7,1,4,2
109500,Kia,Rio,Gasoline,Manual,Used,5200,86.0,2013,37,618,7,1,4,2
115000,Citroen,DS3,Gasoline,Manual,Used,5200,120.0,2013,16,285,7,1,4,2
94000,SEAT,Ibiza,Gasoline,Manual,Used,5200,69.0,2013,63,430,7,1,4,2
74000,Dacia,Logan,Gasoline,Manual,Used,5200,90.0,2013,22,480,7,1,4,2
150000,Kia,Rio,Gasoline,Manual,Used,5200,86.0,2013,37,618,7,1,4,2
58200,Ford,Fiesta,Gasoline,Manual,Used,5200,60.0,2013,29,334,7,1,4,2
150000,Kia,Venga,Diesel,Manual,Used,5200,90.0,2013,37,769,2,1,4,2
78000,Ford,Ka/Ka+,Gasoline,Manual,Used,5250,69.0,2013,29,448,7,1,4,2
95000,Dacia,Sandero,Gasoline,Manual,Used,5250,90.0,2013,22,675,7,1,4,2
50500,Ford,Fiesta,Gasoline,Manual,Used,5990,60.0,2015,29,334,7,1,4,4
50531,smart,forTwo,Gasoline,Automatic,Used,5990,71.0,2015,75,828,7,0,4,4
55650,Mitsubishi,Space Star,Gasoline,Manual,Used,5990,71.0,2015,51,688,7,1,4,4
42000,SEAT,Mii,Gasoline,Manual,Used,5990,60.0,2015,63,511,7,1,4,4
174418,SEAT,Ibiza,Diesel,Manual,Used,5990,105.0,2015,63,430,2,1,4,4
179850,Ford,Focus,Diesel,Manual,Used,5999,120.0,2015,29,338,2,1,4,4
54777,Ford,Fiesta,Gasoline,Manual,Used,5999,60.0,2015,29,334,7,1,4,4
37200,Skoda,Citigo,Gasoline,Manual,Used,6000,60.0,2015,64,238,7,1,4,4
45000,smart,forTwo,Gasoline,Manual,Used,6000,71.0,2015,75,828,7,1,4,4
93000,Fiat,Punto Evo,Gasoline,Manual,Used,6000,69.0,2015,28,582,7,1,4,4
118000,Skoda,Fabia,Diesel,Manual,Used,6000,90.0,2015,64,333,2,1,4,4
100000,Hyundai,i10,Gasoline,Manual,Used,6180,87.0,2015,31,829,7,1,4,4
79100,Nissan,Micra,Gasoline,Manual,Used,6199,80.0,2015,53,510,7,1,4,4
87370,Skoda,Fabia,Gasoline,Manual,Used,6199,86.0,2015,64,333,7,1,4,4
157300,Fiat,Punto Evo,Gasoline,Manual,Used,6200,77.0,2015,28,582,7,1,4,4
61880,Renault,Twingo,Gasoline,Manual,Used,6200,71.0,2015,61,750,7,1,4,4
45000,Nissan,Micra,Gasoline,Manual,Used,6200,80.0,2015,53,510,7,1,4,4
132000,Ford,Fiesta,Diesel,Manual,Used,6250,95.0,2015,29,334,2,1,4,4
77559,Opel,Corsa,Gasoline,Manual,Used,6290,69.0,2015,54,274,7,1,4,4
42000,Ford,Kuga,Gasoline,Manual,Used,13790,120.0,2016,29,463,7,1,4,5
147000,BMW,320,Diesel,Manual,Used,13999,190.0,2016,8,35,2,1,4,5
88250,Opel,Astra,Diesel,Manual,Used,14390,136.0,2016,54,132,2,1,4,5
106000,Opel,Zafira,Diesel,Automatic,Used,14750,170.0,2016,54,818,2,0,4,5
46100,Opel,Mokka,Diesel,Manual,Used,14950,136.0,2016,54,517,2,1,4,5
52500,Opel,Mokka,Diesel,Manual,Used,15250,136.0,2016,54,517,2,1,4,5
142000,BMW,330,Diesel,Automatic,Used,16490,258.0,2016,8,39,2,0,4,5
38500,Volkswagen,Touran,Gasoline,Manual,Used,16500,110.0,2016,72,733,7,1,4,5
136498,Ford,S-Max,Diesel,Automatic,Used,18450,179.0,2016,29,647,2,0,4,5
112300,Audi,A4,Diesel,Automatic,Used,18450,190.0,2016,7,104,2,0,4,5
12600,Ford,Transit Custom,Diesel,Manual,Used,19900,155.0,2016,29,744,2,1,4,5
210000,BMW,530,Diesel,Automatic,Used,19900,258.0,2016,8,66,2,0,4,5
9350,Mercedes-Benz,GLA 180,Gasoline,Manual,Used,19950,122.0,2016,49,353,7,1,4,5
34300,Mercedes-Benz,A 160,Gasoline,Automatic,Used,20899,102.0,2016,49,94,7,0,4,5
139500,BMW,430,Diesel,Automatic,Used,21700,258.0,2016,8,48,2,0,4,5
133500,Audi,A6,Diesel,Automatic,Used,22350,272.0,2016,7,107,2,0,4,5
93500,BMW,520,Diesel,Automatic,Used,23999,184.0,2016,8,62,2,0,4,5
93500,BMW,520,Diesel,Automatic,Used,23999,184.0,2016,8,62,2,0,4,5
188500,BMW,535,Diesel,Automatic,Used,24499,313.0,2016,8,67,2,0,4,5
98500,Volkswagen,T6 Multivan,Diesel,Manual,Used,28850,102.0,2016,72,713,2,1,4,5
16500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888,194.0,2017,49,298,2,0,4,6
67500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888,194.0,2017,49,298,2,0,4,6
49000,Ford,Focus,Gasoline,Manual,Used,30900,349.0,2017,29,338,7,1,4,6
49500,Mercedes-Benz,C 250,Gasoline,Automatic,Used,31290,211.0,2017,49,168,7,0,4,6
59658,Mercedes-Benz,C 300,Gasoline,Automatic,Used,31487,245.0,2017,49,169,7,0,4,6
27000,Ford,Kuga,Diesel,Automatic,Used,31690,179.0,2017,29,463,2,0,4,6
53501,Volvo,XC60,Diesel,Automatic,Used,31899,190.0,2017,73,798,2,0,4,6
67000,Mercedes-Benz,A 45 AMG,Gasoline,Automatic,Used,31900,381.0,2017,49,100,7,0,4,6
50000,Mercedes-Benz,GLC 250,Diesel,Automatic,Used,32666,204.0,2017,49,364,2,0,4,6
27491,Ford,Focus,Gasoline,Manual,Used,32900,349.0,2017,29,338,7,1,4,6
45000,Audi,S3,Gasoline,Automatic,Used,32900,310.0,2017,7,649,7,0,4,6
71494,Mercedes-Benz,GLC 350,Diesel,Automatic,Used,32980,258.0,2017,49,366,2,0,4,6
36977,Volvo,V90 Cross Country,Gasoline,Automatic,Used,33280,254.0,2017,73,767,7,0,4,6
22181,Volvo,XC60,Diesel,Automatic,Used,33590,220.0,2017,73,798,2,0,4,6
29973,Audi,A4,Gasoline,Automatic,Used,33650,252.0,2017,7,104,7,0,4,6
86900,Volvo,XC90,Diesel,Automatic,Used,33749,235.0,2017,73,800,2,0,4,6
86419,Audi,Q5,Diesel,Automatic,Used,33920,190.0,2017,7,586,2,0,4,6
113000,Audi,SQ5,Diesel,Automatic,Used,33990,326.0,2017,7,670,2,0,4,6
43990,Volvo,XC60,Diesel,Automatic,Used,34760,220.0,2017,73,798,2,0,4,6
38951,Mercedes-Benz,GLC 250,Diesel,Automatic,Used,36490,204.0,2017,49,364,2,0,4,6
32000,Cupra,Ateca,Gasoline,Automatic,Used,33900,300.0,2018,18,133,7,0,4,7
125000,Mercedes-Benz,V 220,Diesel,Automatic,Used,33980,163.0,2018,49,757,2,0,4,7
51050,BMW,520,Diesel,Automatic,Used,33990,190.0,2018,8,62,2,0,4,7
87107,Audi,A6,Diesel,Automatic,Used,34400,272.0,2018,7,107,2,0,4,7
27586,Audi,A5,Gasoline,Automatic,Used,34589,190.0,2018,7,106,7,0,4,7
74426,Audi,Q5,Diesel,Automatic,Used,34820,163.0,2018,7,586,2,0,4,7
87582,Audi,A5,Diesel,Automatic,Used,34820,218.0,2018,7,106,2,0,4,7
54000,Mercedes-Benz,C 250,Gasoline,Automatic,Used,34900,211.0,2018,49,168,7,0,4,7
107496,Volvo,XC90,Diesel,Automatic,Used,34980,235.0,2018,73,800,2,0,4,7
45726,Ford,Edge,Diesel,Automatic,Used,34990,209.0,2018,29,318,2,0,4,7
18202,Ford,Edge,Diesel,Automatic,Used,34990,209.0,2018,29,318,2,0,4,7
99862,Audi,A6,Diesel,Automatic,Used,35740,326.0,2018,7,107,2,0,4,7
36605,Volvo,V60,Gasoline,Automatic,Used,35989,250.0,2018,73,763,7,0,4,7
32950,Volvo,V90 Cross Country,Diesel,Automatic,Used,36450,235.0,2018,73,767,2,0,4,7
84689,Audi,A6,Diesel,Automatic,Used,36550,320.0,2018,7,107,2,0,4,7
30797,Mercedes-Benz,GLC 250,Gasoline,Automatic,Used,36770,211.0,2018,49,364,7,0,4,7
42109,Volkswagen,Tiguan,Gasoline,Automatic,Used,36880,220.0,2018,72,728,7,0,4,7
23123,Mercedes-Benz,E 200,Gasoline,Automatic,Used,36880,184.0,2018,49,297,7,0,4,7
10827,Audi,S3,Gasoline,Automatic,Used,36900,310.0,2018,7,649,7,0,4,7
33000,Audi,S3,Gasoline,Automatic,Used,36900,310.0,2018,7,649,7,0,4,7
10197,Volkswagen,Golf GTI,Gasoline,Automatic,Used,27480,245.0,2019,72,399,7,0,4,8
10,Hyundai,Ioniq,Electric,Manual,Demonstration,27670,120.0,2019,31,435,3,1,0,8
15243,Volkswagen,Golf GTI,Gasoline,Automatic,Used,27890,245.0,2019,72,399,7,0,4,8
15500,Audi,A3,Gasoline,Manual,Used,27940,150.0,2019,7,103,7,1,4,8
14900,Ford,Galaxy,Diesel,Automatic,Used,27950,150.0,2019,29,388,2,0,4,8
26175,Mercedes-Benz,C 220,Diesel,Automatic,Used,27990,194.0,2019,49,167,2,0,4,8
15000,Toyota,Camry,Electric/Gasoline,Automatic,Used,27990,218.0,2019,70,222,5,0,4,8
14355,Hyundai,Tucson,Gasoline,Automatic,Used,27991,177.0,2019,31,749,7,0,4,8
28458,Renault,Talisman,Gasoline,Automatic,Used,28401,224.0,2019,61,723,7,0,4,8
34464,Volkswagen,Golf GTI,Gasoline,Automatic,Used,28450,245.0,2019,72,399,7,0,4,8
22422,Volkswagen,Tiguan,Gasoline,Automatic,Used,28480,190.0,2019,72,728,7,0,4,8
5,Kia,Optima,Gasoline,Automatic,Demonstration,28590,179.0,2019,37,549,7,0,0,8
28933,Kia,Optima,Gasoline,Automatic,Demonstration,28690,238.0,2019,37,549,7,0,0,8
20302,Ford,Galaxy,Diesel,Manual,Used,28711,190.0,2019,29,388,2,1,4,8
17894,Volkswagen,T6.1 Transporter,Diesel,Manual,Used,28718,114.0,2019,72,717,2,1,4,8
9900,Audi,A4,Diesel,Automatic,Used,28750,136.0,2019,7,104,2,0,4,8
8191,Audi,Q2,Diesel,Automatic,Used,28850,150.0,2019,7,583,2,0,4,8
13399,Volkswagen,Tiguan,Diesel,Manual,Used,28870,150.0,2019,72,728,2,1,4,8
10193,Ford,Kuga,Diesel,Automatic,Used,28950,179.0,2019,29,463,2,0,4,8
25929,Ford,Kuga,Diesel,Automatic,Used,28990,179.0,2019,29,463,2,0,4,8
17908,Ford,Puma,Gasoline,Manual,Employee's car,20750,125.0,2020,29,579,7,1,1,9
3437,Ford,EcoSport,Diesel,Manual,Used,20750,125.0,2020,29,317,2,1,4,9
4600,Renault,Megane,Gasoline,Manual,Demonstration,20780,140.0,2020,61,508,7,1,0,9
10,Mazda,CX-30,Gasoline,Manual,Pre-registered,20790,122.0,2020,47,216,7,1,3,9
14700,SEAT,Leon,Gasoline,Automatic,Employee's car,20830,150.0,2020,63,475,7,0,1,9
9466,Volkswagen,Golf,Gasoline,Manual,Demonstration,20900,131.0,2020,72,396,7,1,0,9
5962,Opel,Crossland X,Gasoline,Automatic,Used,20950,131.0,2020,54,279,7,0,4,9
7300,Ford,Puma,Gasoline,Manual,Employee's car,20950,125.0,2020,29,579,7,1,1,9
10,Ford,Fiesta,Electric/Gasoline,Manual,Demonstration,20950,125.0,2020,29,334,5,1,0,9
3800,Renault,Megane,Gasoline,Manual,Demonstration,20980,140.0,2020,61,508,7,1,0,9
3078,Ford,Puma,Gasoline,Manual,Employee's car,20999,125.0,2020,29,579,7,1,1,9
3352,Ford,EcoSport,Diesel,Manual,Used,21220,125.0,2020,29,317,2,1,4,9
10,Hyundai,Ioniq,Electric/Gasoline,Automatic,Demonstration,21250,105.0,2020,31,435,5,0,0,9
